Time for expansion;Time for normal vector calc.;Determining materials;Determining connectivities;Reduced graph num vertices;num componenets;Time for smoothing;Determining visibilities;Setup active cells;Setup partition;Rate calculation;Memory Ray Tracing Data Structure;Level set time integration;Output;Time for Output;Total time step excl. Output;Total time step incl. Output;Chosen time step;Time;Left Time
0.00168241;0.00291675;0;0;0;0;0;0.000857572;0;0;0;0;0.00302498;0;4.79631e-08;0.00848227;0.00848239;0.0252995;3.72918;26.2708
0.00165918;0.00292259;0;0;0;0;0;0.000848055;0;0;0;0;0.00303229;0;5.09899e-08;0.0084627;0.00846281;0.0253944;3.75458;26.2454
0.00164339;0.00292578;0;0;0;0;0;0.00085036;0;0;0;0;0.00308387;0;1.37952e-07;0.00850389;0.00850412;0.0254902;3.78007;26.2199
0.0016625;0.0029066;0;0;0;0;0;0.000848661;0;0;0;0;0.00302571;0;4.20259e-08;0.00844403;0.00844414;0.0255867;3.80565;26.1943
0.0024187;0.00290967;0;0;0;0;0;0.000851085;0;0;0;0;0.00300438;0;4.19095e-08;0.00918434;0.00918446;0.0256839;3.83134;26.1687
0.00177015;0.00297133;0;0;0;0;0;0.00085758;0;0;0;0;0.00309541;0;4.20259e-08;0.00869498;0.00869513;0.0240222;3.85536;26.1446
0.00174304;0.00288962;0;0;0;0;0;0.000854304;0;0;0;0;0.00368676;0;4.20259e-08;0.00917435;0.00917446;0.0241967;3.87956;26.1204
0.00174839;0.00290237;0;0;0;0;0;0.00084882;0;0;0;0;0.0030431;0;4.80795e-08;0.00854328;0.0085434;0.024366;3.90392;26.0961
0.00168008;0.00292224;0;0;0;0;0;0.000847403;0;0;0;0;0.00302434;0;4.20259e-08;0.00847458;0.0084747;0.0245304;3.92845;26.0715
0.00169566;0.00289592;0;0;0;0;0;0.000851577;0;0;0;0;0.00300004;0;4.79631e-08;0.00844372;0.00844384;0.0246902;3.95314;26.0469
0.0016713;0.00292932;0;0;0;0;0;0.00084534;0;0;0;0;0.00303919;0;4.79631e-08;0.00848567;0.00848579;0.0248457;3.97799;26.022
0.00166591;0.00290708;0;0;0;0;0;0.000852583;0;0;0;0;0.00308941;0;4.79631e-08;0.00851546;0.00851559;0.0220112;4;26
0.0016866;0.00292653;0;0;0;0;0;0.00085227;0;0;0;0;0.00377853;1;0.0919212;0.00924456;0.101166;0.0251272;4.02513;25.9749
0.00175234;0.00290405;0;0;0;0;0;0.000877604;0;0;0;0;0.00300389;0;4.79631e-08;0.0085385;0.00853863;0.0252718;4.0504;25.9496
0.00164216;0.00289;0;0;0;0;0;0.000854294;0;0;0;0;0.00296832;0;4.79631e-08;0.00835528;0.00835541;0.0254131;4.07581;25.9242
0.00168249;0.00288235;0;0;0;0;0;0.000850063;0;0;0;0;0.00790359;0;4.50527e-08;0.0133191;0.0133192;0.0245573;4.10037;25.8996
